,start,end,nsnps,nsamplecov,tree
400,8000000,8100000,54.0,36.0,"(reference:0.00183374,(EN:1e-06,(AR:0.00859753,(CH:0.0136256,((DU:1e-06,DO:1e-06)100:0.00465113,(NI:0.00263576,HE:0.00109405)100:0.0160616)100:0.000794531)100:1e-06)100:0.000698831)100:3.14008e-05,(TXGR3:0.00584567,(BJVL19:1e-06,((BZBB1:0.00162894,(FLCK18:1e-06,(CRL0001:1e-06,(TXWV2:1e-06,(FLWO6:1e-06,FLMO62:1e-06)100:0.00356939)100:1e-06)100:1e-06)100:0.00415451)100:1e-06,(FLCK216:1e-06,((CUVN10:1e-06,(MXED8:0.00232573,(FLSF54:1e-06,(CRL0030:1e-06,((FLBA140:1e-06,MXGT4:1e-06)100:0.00299021,(FLAB109:1e-06,(BJSL25:1e-06,MXSA3017:1e-06)100:1e-06)100:0.00352682)100:0.00291947)100:1e-06)100:1e-06)100:1e-06)100:0.0023155,((HNDA09:1e-06,(BJSB3:1e-06,(FLSF33:1e-06,(FLSF47:1e-06,LALC2:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00262583,(FLSA185:1e-06,(TXMD3:1e-06,(SCCU3:0.0077358,(CUSV6:1e-06,CUCA4:1e-06)100:0.00367637)100:1e-06)100:1e-06)100:0.00223979)100:1e-06)100:0.00196828)100:1e-06)100:0.00249879)100:1e-06)100:0.016465);"
401,8020000,8120000,63.0,36.0,"(reference:0.00112277,((AR:1e-06,EN:1e-06)100:0.00838892,(DO:1e-06,DU:1e-06)100:0.00431125)100:1e-06,(CH:0.00979321,((NI:0.0020328,HE:0.000929216)100:0.0199699,(BJVL19:1e-06,(TXGR3:0.00501247,((BZBB1:0.0014042,(BJSB3:1e-06,((FLAB109:1e-06,FLCK18:0.000453561)100:0.0080036,(CRL0001:1e-06,(FLMO62:0.00201089,TXWV2:1e-06)100:1e-06)100:1e-06)100:0.00179983)100:1e-06)100:1e-06,(FLCK216:1e-06,(((CUSV6:1e-06,(TXMD3:1e-06,(SCCU3:0.00759536,CUCA4:0.00153381)100:1e-06)100:1e-06)100:0.000989229,(LALC2:1e-06,(FLSF47:1e-06,(FLSF33:1e-06,MXED8:0.00322619)100:1.83888e-05)100:1e-06)100:0.00299281)100:1e-06,(FLSA185:1e-06,(MXGT4:1e-06,(FLWO6:1e-06,(HNDA09:1e-06,(CUVN10:1e-06,(CRL0030:1e-06,((BJSL25:1e-06,MXSA3017:0.00178645)100:0.00137833,(FLSF54:1e-06,FLBA140:1e-06)100:0.00130756)100:0.00102966)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.000692749)100:0.000822864)100:1e-06)100:0.00147175)100:1e-06)100:0.0127478)100:0.000514449)100:0.00125786);"
402,8040000,8140000,62.0,35.0,"(reference:0.000689481,(AR:1e-06,EN:1e-06)100:0.00499421,((DO:1e-06,DU:1e-06)100:0.00374029,((CH:0.0119492,(NI:0.00189029,HE:0.0016192)100:0.0190708)100:0.000896938,(BJVL19:1e-06,(TXGR3:0.00399577,((((FLAB109:0.00313589,FLCK18:0.00165592)100:0.00619603,(FLCK216:1e-06,(FLSF54:1e-06,FLMO62:0.000365684)100:0.00209775)100:1e-06)100:1e-06,((TXMD3:1e-06,(CUCA4:0.00135886,SCCU3:0.00463106)100:1e-06)100:0.000911591,((FLSF33:1e-06,MXED8:1e-06)100:0.00260963,(LALC2:1e-06,FLSF47:1e-06)100:1e-06)100:0.0025954)100:1e-06)100:1e-06,(CRL0030:1e-06,(MXGT4:1e-06,(FLWO6:1e-06,(HNDA09:1e-06,(FLSA185:1e-06,(BJSB3:1e-06,(CUVN10:1e-06,((CUSV6:1e-06,BJSL25:0.00073728)100:1.04168e-06,(BZBB1:0.00112702,(CRL0001:1e-06,(FLBA140:0.001111,MXSA3017:0.00159119)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00162868)100:0.00081551)100:0.00225955)100:1e-06)100:0.0114999)100:0.00154602)100:1e-06);"
403,8060000,8160000,42.0,36.0,"(reference:0.00312483,(CH:0.00624875,(HE:0.00208255,NI:0.002436)100:0.0159907)100:0.00125304,((DO:0.00223338,(AR:1e-06,(EN:1e-06,DU:1e-06)100:4.0684e-05)100:0.00507797)100:1e-06,(FLCK18:0.00663561,(FLAB109:0.00187399,(CUCA4:1e-06,((SCCU3:1e-06,(FLSA185:1e-06,(FLWO6:1e-06,(BJSB3:1e-06,(TXMD3:1e-06,(BJSL25:1e-06,(CUSV6:1e-06,(FLBA140:1e-06,FLSF54:1e-06)100:4.81879e-06)100:0.00127081)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.001273,((FLMO62:1e-06,(CUVN10:1e-06,(BJVL19:1e-06,(FLCK216:1e-06,(TXGR3:1e-06,(FLSF47:1e-06,(LALC2:0.00365,FLSF33:1e-06)100:0.00121537)100:0.00174026)100:3.8679e-05)100:1e-06)100:1e-06)100:1e-06)100:0.00111277,(CRL0001:1e-06,(CRL0030:1e-06,((BZBB1:1e-06,(MXED8:0.00221043,MXGT4:1e-06)100:1e-06)100:1e-06,(HNDA09:1e-06,(CUMM5:1e-06,MXSA3017:0.0026719)100:3.17071e-05)100:1e-06)100:1e-06)100:1e-06)100:0.00154059)100:1e-06)100:1e-06)100:0.000121007)100:0.00119989)100:0.00785291)100:0.00106105);"
404,8080000,8180000,91.0,37.0,"(reference:0.00277049,((AR:0.000811652,EN:1e-06)100:0.00224917,(DU:0.000835607,DO:1e-06)100:0.00125589)100:1e-06,((CH:0.00717074,(HE:0.000547114,NI:1e-06)100:0.0171496)100:0.00195016,((CRL0001:1e-06,((MXED8:1e-06,BZBB1:1e-06)100:0.00188921,(CRL0030:1e-06,(HNDA09:1e-06,(CUMM5:1e-06,MXSA3017:0.00135424)100:4.38893e-05)100:1e-06)100:1e-06)100:0.00155045)100:0.000743059,(FLSA185:0.000708905,(FLSF47:0.000752667,(((FLCK216:1e-06,(CUSV6:1e-06,FLSF54:1e-06)100:1e-06)100:0.0017509,(TXMD3:0.000707515,(BJVL19:1e-06,(TXGR3:1e-06,(BJSB3:1e-06,BJSL25:0.00137285)100:1.01495e-05)100:1e-06)100:0.00101498)100:0.000710346)100:1e-06,(FLCK18:0.00622913,(CUCA4:1e-06,(FLMO62:1e-06,(TXWV2:1e-06,((FLSF33:1e-06,(MXGT4:0.000972644,LALC2:0.000852709)100:0.00226799)100:0.000661039,(FLAB109:0.00161187,(CUVN10:1e-06,(FLWO6:1e-06,(FLBA140:0.00108092,SCCU3:0.000779474)100:0.00030053)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00101006)100:0.000660627)100:0.00125313)100:0.00110792)100:1e-06)100:1e-06)100:0.00117656)100:0.00766871)100:0.00246133);"
405,8100000,8200000,87.0,37.0,"(reference:0.00301837,((EN:1e-06,AR:0.000739001)100:0.00205375,(DO:1e-06,DU:0.0011905)100:1e-06)100:1e-06,((CH:0.0071631,(NI:1e-06,HE:0.000565186)100:0.0177527)100:0.0019934,((CRL0001:1e-06,(CRL0030:1e-06,(HNDA09:1e-06,(CUMM5:1e-06,MXSA3017:0.000719767)100:2.38287e-05)100:1e-06)100:0.00250074)100:1e-06,(FLSA185:0.00075434,(((FLCK216:1e-06,(CUSV6:1e-06,FLSF54:1e-06)100:1e-06)100:0.00174964,((TXMD3:0.000750925,(FLSF47:1e-06,(BZBB1:1e-06,MXED8:1e-06)100:0.00211689)100:1e-06)100:0.000702071,(BJVL19:1e-06,(TXGR3:1e-06,(BJSB3:1e-06,BJSL25:0.000800261)100:2.76878e-05)100:1e-06)100:0.00122548)100:0.000763983)100:1e-06,(FLCK18:0.00584672,(CUCA4:1e-06,(FLMO62:1e-06,(TXWV2:1e-06,((FLSF33:1e-06,(MXGT4:0.000969826,LALC2:0.000849588)100:0.00225933)100:0.000658638,(FLAB109:0.00160726,(CUVN10:1e-06,(FLWO6:1e-06,(SCCU3:3.54802e-05,FLBA140:1e-06)100:0.0011506)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00101475)100:0.00115467)100:0.000500131)100:0.00137825)100:1e-06)100:0.00140936)100:0.00712847)100:0.00270055);"
406,8120000,8220000,89.0,37.0,"(reference:0.00381448,((DO:1e-06,DU:0.00153115)100:1e-06,(EN:1e-06,AR:0.000817886)100:0.00328207)100:1e-06,((CH:0.00820735,(HE:0.000511304,NI:1e-06)100:0.0155325)100:0.00220835,((BJSB3:1e-06,BJSL25:1e-06)100:0.00169051,((MXED8:0.000666183,(HNDA09:1e-06,BZBB1:1e-06)100:1e-06)100:0.0011106,(TXMD3:0.000669042,(BJVL19:1e-06,(TXGR3:0.000618147,(FLSA185:0.00124704,((FLCK216:0.000736706,(CUSV6:1e-06,FLSF54:1e-06)100:9.27395e-06)100:0.00107875,(FLSF47:1e-06,(CUCA4:1e-06,(FLCK18:0.000724907,((FLMO62:1e-06,(CRL0001:1e-06,(MXSA3017:0.000668343,(CRL0030:1e-06,MXGT4:0.00231185)100:1e-06)100:0.00172537)100:1e-06)100:0.000969827,(FLAB109:0.00126437,(CUVN10:1e-06,((FLBA140:1e-06,SCCU3:0.0016015)100:6.38493e-05,(FLWO6:1e-06,(FLSF33:1e-06,(LALC2:1e-06,(CUMM5:1e-06,TXWV2:1e-06)100:1e-06)100:0.00256898)100:0.00085101)100:1e-06)100:1e-06)100:1e-06)100:0.00164989)100:0.0016679)100:1e-06)100:0.00164949)100:1e-06)100:1e-06)100:1e-06)100:0.00217992)100:0.00143812)100:1e-06)100:0.000610994)100:0.00557594)100:0.00217079);"
407,8140000,8240000,86.0,37.0,"(reference:0.00442649,((DO:1e-06,DU:0.00169582)100:1e-06,(EN:1e-06,AR:0.000906863)100:0.0036396)100:1e-06,((CH:0.00716835,(HE:1e-06,NI:1e-06)100:0.0167532)100:0.00167522,((BJSB3:1e-06,BJSL25:1e-06)100:0.00189118,((MXED8:0.00076084,(HNDA09:1e-06,BZBB1:1e-06)100:1e-06)100:0.00124322,(TXMD3:0.000764065,(BJVL19:1e-06,(TXGR3:0.000698539,((FLSF54:1e-06,CUSV6:1e-06)100:0.00108731,((FLCK216:0.00146957,FLSA185:0.00140885)100:1e-06,(FLSF47:1e-06,(CRL0001:1e-06,(CUCA4:1e-06,(FLCK18:0.000835253,((FLMO62:1e-06,(MXGT4:0.00259627,(MXSA3017:1e-06,CRL0030:1e-06)100:1e-06)100:1e-06)100:0.00307401,(FLAB109:0.000710214,(CUVN10:1e-06,((SCCU3:0.00184837,FLBA140:1e-06)100:0.000103869,(FLWO6:1e-06,(FLSF33:1e-06,(LALC2:1e-06,(TXWV2:1e-06,CUMM5:1e-06)100:1e-06)100:0.00287799)100:0.000952648)100:1e-06)100:1e-06)100:1e-06)100:0.00163783)100:0.00165771)100:0.000144778)100:1e-06)100:0.0014824)100:1e-06)100:1e-06)100:1e-06)100:0.00257379)100:0.00169596)100:1e-06)100:0.000725138)100:0.00661048)100:0.00267652);"
408,8160000,8260000,81.0,37.0,"(reference:0.00223996,((DO:1e-06,DU:0.00190349)100:1e-06,(AR:0.0010178,EN:1e-06)100:0.0040848)100:1e-06,((CH:0.00965424,(HE:1e-06,NI:1e-06)100:0.0164143)100:0.000865575,(HNDA09:1e-06,((BJVL19:1e-06,(BZBB1:1e-06,(TXMD3:0.000956679,(MXED8:1e-06,(BJSB3:1e-06,BJSL25:1e-06)100:0.00216714)100:0.000170818)100:0.000543894)100:0.000664207)100:1.66192e-05,(TXGR3:0.000875299,(FLSA185:0.00139713,((FLSF47:1e-06,(FLSF54:1e-06,(FLCK216:0.00204318,CUSV6:1e-06)100:0.00356392)100:0.000707432)100:1e-06,(CRL0001:1e-06,(CUCA4:1e-06,(FLCK18:0.00106814,((FLMO62:1e-06,(MXGT4:0.00314276,(CRL0030:1e-06,MXSA3017:1e-06)100:1e-06)100:1e-06)100:0.00150604,(FLSF33:1e-06,((LALC2:1e-06,(CUMM5:1e-06,TXWV2:1e-06)100:0.00179135)100:0.000978407,(CUVN10:1e-06,((FLAB109:0.000821191,FLWO6:1e-06)100:1e-06,(SCCU3:0.00230247,FLBA140:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00184971)100:0.00202382)100:0.00176806)100:0.000177243)100:1e-06)100:1e-06)100:1e-06)100:0.00265378)100:0.0019727)100:0.00605494)100:0.00345412);"
409,8180000,8280000,45.0,37.0,"(reference:0.0111725,(DO:1e-06,DU:0.00170434)100:1e-06,(CH:0.00795597,(((HE:1e-06,NI:1e-06)100:0.014483,(EN:1e-06,AR:1e-06)100:0.0024188)100:0.00401579,(((HNDA09:1e-06,(BJVL19:1e-06,BZBB1:1e-06)100:0.000806453)100:0.00110996,(BJSL25:0.00116193,(TXMD3:1e-06,(BJSB3:1e-06,(MXED8:1e-06,MXGT4:1e-06)100:1e-06)100:0.00109303)100:1e-06)100:1e-06)100:0.00364836,((FLBA140:1e-06,(FLSF47:1e-06,LALC2:1e-06)100:0.00289542)100:1e-06,(FLAB109:1e-06,((FLCK18:1e-06,FLSF33:1e-06)100:1e-06,(TXGR3:1e-06,(CRL0030:1e-06,(CRL0001:1e-06,(FLSF54:1e-06,((SCCU3:0.00335051,(FLCK216:0.00311509,CUSV6:1e-06)100:1e-06)100:0.0058483,(FLMO62:1e-06,(CUCA4:1e-06,(FLWO6:1e-06,(MXSA3017:1e-06,(CUVN10:1e-06,(FLSA185:1e-06,(TXWV2:1e-06,CUMM5:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00264799)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00344685)100:1e-06)100:0.00299636)100:0.00646139)100:0.00301432)100:1e-06);"
410,8200000,8300000,68.0,37.0,"(CH:0.00972488,reference:0.00947347,((DO:1e-06,(DU:0.00261891,((AR:1e-06,EN:1e-06)100:0.00344352,(NI:0.0037769,HE:1e-06)100:0.0123308)100:0.00381153)100:0.00142302)100:0.00241267,(((MXGT4:1e-06,(MXED8:1e-06,BJSB3:1e-06)100:1e-06)100:0.00244071,(BJSL25:0.000900899,(BJVL19:1e-06,TXMD3:1e-06)100:0.00590009)100:1e-06)100:0.00271123,(FLWO6:1e-06,((HNDA09:1e-06,BZBB1:1e-06)100:0.00536219,((FLBA140:1e-06,(LALC2:1e-06,FLSF47:1e-06)100:0.00225833)100:1e-06,(FLCK216:0.0027284,(FLAB109:1e-06,(FLSF33:1e-06,(FLCK18:1e-06,(FLMO62:1e-06,(CUCA4:1e-06,(FLSF54:1e-06,((TXGR3:1e-06,(CRL0001:6.81682e-05,(SCCU3:0.00361084,CUSV6:1e-06)100:0.00513868)100:1e-06)100:0.000655745,(CRL0030:1e-06,(MXSA3017:1e-06,(FLSA185:1e-06,(TXWV2:1e-06,(CUMM5:1e-06,CUVN10:1e-06)100:1e-06)100:1e-06)100:0.000462373)100:0.0016152)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.000601082)100:1e-06)100:1e-06)100:0.00153317)100:0.000946864)100:0.00280306)100:0.00558131)100:1e-06);"
411,8220000,8320000,60.0,36.0,"(reference:0.00748915,(HE:1e-06,NI:0.00468928)100:0.00879206,(CH:0.0108797,(((DO:1e-06,DU:1e-06)100:1e-06,(AR:1e-06,EN:1e-06)100:0.00300979)100:0.00675661,(((TXMD3:0.00421321,BJVL19:1e-06)100:0.0046729,(BJSL25:0.0010569,(MXGT4:1e-06,(MXED8:1e-06,BJSB3:1e-06)100:0.0020195)100:1e-06)100:1e-06)100:0.00469317,(FLWO6:1e-06,((CUSV6:0.00373199,CUVN10:1e-06)100:0.00311876,(FLSF54:1e-06,(CUCA4:1e-06,((CRL0001:0.000825537,(HNDA09:0.00258267,(BZBB1:0.00247252,MXSA3017:1e-06)100:0.00168782)100:0.00126906)100:1e-06,(FLAB109:1e-06,(TXWV2:1e-06,(TXGR3:1e-06,(FLSA185:1e-06,(FLMO62:1e-06,(FLCK18:1e-06,(CRL0030:1e-06,(FLCK216:0.00178204,(SCCU3:0.0131552,(FLSF47:1e-06,(FLBA140:1e-06,(FLSF33:1e-06,LALC2:1e-06)100:1e-06)100:0.00199352)100:1e-06)100:0.00220603)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.000842081)100:1e-06)100:1e-06)100:1e-06)100:0.000723254)100:0.000833162)100:0.00215859)100:0.00620105)100:1e-06)100:0.00302027);"
412,8240000,8340000,68.0,36.0,"(reference:0.00718094,(NI:0.00370521,HE:1e-06)100:0.00694626,(CH:0.0100156,((DO:1e-06,(DU:1e-06,(AR:1e-06,EN:1e-06)100:0.00347176)100:1e-06)100:0.00583914,((MXGT4:1e-06,((TXMD3:0.00320479,BJVL19:1e-06)100:0.0041124,(BJSL25:0.000891284,(BJSB3:1e-06,MXED8:1e-06)100:0.0017048)100:1e-06)100:0.00122748)100:0.00353334,(FLWO6:1e-06,((CUSV6:0.00377172,CUVN10:1e-06)100:0.00314704,(TXWV2:1e-06,(FLSF54:1e-06,(FLCK18:1e-06,((FLMO62:1e-06,(HNDA09:0.00225417,(MXSA3017:1e-06,BZBB1:0.00251111)100:0.00170007)100:0.00127412)100:1e-06,((CRL0030:1e-06,(SCCU3:0.0134912,(CUCA4:1e-06,CRL0001:1e-06)100:1e-06)100:0.00120111)100:0.000941507,(FLAB109:1e-06,(FLSA185:1e-06,(FLCK216:0.00106935,(TXGR3:1e-06,(FLSF47:1e-06,(FLBA140:1e-06,(FLSF33:1e-06,LALC2:1e-06)100:1e-06)100:0.00176573)100:0.00174346)100:2.50234e-05)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.000736828)100:0.000825587)100:0.0016199)100:0.00754429)100:1e-06)100:0.00203143);"
413,8260000,8360000,77.0,36.0,"(reference:0.00962777,(CH:0.00749668,(HE:0.000911274,NI:0.00290404)100:0.00501462)100:0.004157,((DO:0.00084036,(DU:0.00120326,(EN:1e-06,AR:1e-06)100:0.0039269)100:1e-06)100:0.00496804,((FLSF54:1e-06,(MXGT4:0.00151067,((BJVL19:1e-06,TXMD3:0.00380075)100:0.00317725,(MXED8:1e-06,(BJSL25:1e-06,BJSB3:1e-06)100:0.00269958)100:0.00364994)100:0.000979354)100:1e-06)100:0.00363072,(FLWO6:1e-06,((CUVN10:1e-06,CUSV6:1e-06)100:0.00400913,(((FLSA185:0.000844744,TXGR3:1e-06)100:1e-06,(HNDA09:0.00216456,(MXSA3017:1e-06,BZBB1:0.00250399)100:0.00150702)100:0.0011724)100:0.000744467,(TXWV2:1e-06,(FLMO62:1e-06,(FLAB109:1e-06,((CRL0030:1e-06,(SCCU3:0.00533108,CRL0001:0.000784497)100:1e-06)100:1e-06,(FLCK216:1e-06,(FLCK18:1e-06,(CUCA4:0.0013202,(FLSF47:1e-06,(FLSF33:1e-06,(LALC2:1e-06,FLBA140:1e-06)100:0.00361538)100:0.0024036)100:1e-06)100:1e-06)100:0.000877444)100:0.00274477)100:1e-06)100:1e-06)100:1e-06)100:0.000519384)100:0.000678909)100:0.000679281)100:0.00158234)100:0.0101068)100:1e-06);"
414,8280000,8380000,77.0,36.0,"(reference:0.00584036,(CH:0.00874785,(NI:0.00566917,HE:0.00139702)100:0.00372662)100:0.00187131,((DO:0.00118936,(DU:0.000876588,(EN:0.00136385,AR:1e-06)100:0.00442848)100:1e-06)100:0.00435936,(MXSA3017:0.0015342,((FLSF54:1e-06,((BJVL19:1e-06,TXMD3:0.00276726)100:0.0034626,(MXED8:1e-06,(BJSB3:1e-06,BJSL25:1e-06)100:0.00120832)100:0.00330143)100:0.00351264)100:1e-06,(FLWO6:1e-06,(((CUSV6:1e-06,CUVN10:1e-06)100:0.00139795,(TXGR3:1e-06,(SCCU3:0.00252424,FLCK18:0.00127248)100:0.00101527)100:1e-06)100:0.000580337,(FLSA185:0.000821342,(TXWV2:1e-06,((FLMO62:1e-06,(BZBB1:0.00152914,HNDA09:0.000866031)100:0.000220835)100:0.00147565,(CRL0030:1e-06,(CRL0001:0.000603978,(FLAB109:0.000493416,(CUCA4:0.000974737,(FLCK216:1e-06,(FLSF47:1e-06,(FLSF33:1e-06,(MXGT4:0.000713716,(LALC2:0.00208616,FLBA140:1e-06)100:0.00263847)100:0.00104971)100:0.00105655)100:1e-06)100:1e-06)100:0.00149104)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.000456876)100:0.000543816)100:0.000522635)100:0.00149883)100:0.00288791)100:0.00735019)100:0.000815794);"
415,8300000,8400000,64.0,36.0,"(reference:0.00740607,(CH:0.00902389,(NI:0.00290548,HE:0.00126286)100:0.00492857)100:0.00138095,(DU:0.0033309,(DO:0.00308589,((AR:1e-06,EN:0.00117541)100:0.00387772,(MXSA3017:1e-06,(BZBB1:0.000952316,((CUCA4:0.00117198,(FLSF47:1e-06,(FLSF33:0.00267977,FLCK216:1e-06)100:1e-06)100:1e-06)100:0.00137639,(FLMO62:0.00077884,((FLSF54:1e-06,((BJVL19:1e-06,BJSB3:1e-06)100:0.00134175,(MXGT4:0.00144817,(LALC2:0.00215108,(FLBA140:1e-06,(BJSL25:1e-06,(MXED8:1e-06,TXMD3:0.00107591)100:1e-06)100:0.00134138)100:1e-06)100:0.0040509)100:1e-06)100:1e-06)100:0.00145619,((CRL0030:1e-06,HNDA09:0.000723592)100:1e-06,((CRL0001:1e-06,(TXWV2:1e-06,FLAB109:0.000616409)100:1.69021e-05)100:1e-06,(FLWO6:1e-06,((CUVN10:1e-06,CUSV6:1e-06)100:0.00154731,((SCCU3:0.0025111,FLCK18:0.00185519)100:0.000464388,(TXGR3:1e-06,FLSA185:0.00106581)100:1e-06)100:0.000893126)100:0.000961297)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.000646116)100:0.00133064)100:0.00262183)100:0.00901853)100:0.00118824)100:0.00192897)100:0.00106274);"
416,8320000,8420000,59.0,36.0,"(DU:0.00341011,reference:0.00913132,((CH:0.00695764,(NI:0.00342815,HE:0.00125633)100:0.00584027)100:0.0013788,(DO:0.00316984,((AR:1e-06,EN:0.00118648)100:0.0038118,(MXSA3017:1e-06,(((FLBA140:1e-06,(FLCK18:0.00189848,(LALC2:0.00106509,SCCU3:1e-06)100:1e-06)100:0.00119888)100:0.00023428,(MXED8:1e-06,(TXMD3:1e-06,(BJSL25:1e-06,BJSB3:1e-06)100:1e-06)100:0.00151645)100:0.00240726)100:0.00138925,(((FLSA185:0.00157812,CUSV6:0.000782186)100:0.000997971,(TXGR3:1e-06,CUVN10:1e-06)100:3.93957e-05)100:0.000631222,(FLSF54:1e-06,(BZBB1:0.000899568,(FLWO6:1e-06,(HNDA09:1e-06,((CRL0030:1e-06,(CRL0001:1e-06,BJVL19:0.000632157)100:1e-06)100:1e-06,((MXGT4:1e-06,FLMO62:1e-06)100:0.00190494,((TXWV2:1e-06,FLAB109:0.000584696)100:1.47041e-05,(FLCK216:1e-06,(FLSF47:1e-06,(CUCA4:0.00120197,FLSF33:0.000895952)100:1e-06)100:1e-06)100:0.00201079)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.000623179)100:0.00100136)100:0.00261196)100:0.00581514)100:0.00142004)100:0.00267867)100:1e-06);"
417,8340000,8440000,51.0,36.0,"(DU:0.00387046,reference:0.0100447,((CH:0.00711459,(HE:0.00140565,NI:0.00386913)100:0.00659014)100:0.00155483,(DO:0.00355688,((EN:0.0011599,AR:1e-06)100:0.0036168,(MXSA3017:1e-06,(((BJSB3:1e-06,BJSL25:1e-06)100:0.00344883,(TXMD3:1e-06,(FLBA140:1e-06,(FLCK18:0.00180371,(SCCU3:1e-06,(MXED8:1e-06,LALC2:0.000763038)100:0.000757665)100:1e-06)100:0.0013356)100:1e-06)100:0.000100243)100:0.00126455,(((CUVN10:1e-06,TXGR3:1e-06)100:3.35615e-05,(CUSV6:0.00089858,FLSA185:0.00192)100:0.00112334)100:0.00072422,(TXWV2:1e-06,(BZBB1:1e-06,(FLSF54:1e-06,(FLWO6:1e-06,(BJVL19:1e-06,((HNDA09:1e-06,(CRL0001:1e-06,FLAB109:0.000666619)100:1e-06)100:1e-06,(CRL0030:1e-06,((FLMO62:1e-06,MXGT4:1e-06)100:0.00213742,(FLCK216:1e-06,(FLSF47:1e-06,(CUCA4:1e-06,FLSF33:0.00105884)100:1e-06)100:1e-06)100:0.00227531)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.000700026)100:0.00130827)100:0.0030439)100:0.00286925)100:0.00191051)100:0.0032731)100:1e-06);"
418,8360000,8460000,34.0,36.0,"(reference:0.0112758,(CH:0.00747512,DU:0.00426465)100:1e-06,((NI:0.00529407,HE:0.000866632)100:0.00789238,(DO:0.00378932,((EN:0.00158713,AR:1e-06)100:0.00365818,(MXSA3017:1e-06,((FLMO62:0.00115625,BZBB1:1e-06)100:1e-06,(FLBA140:1e-06,((CRL0001:1e-06,(FLAB109:0.00103023,(FLSF33:0.00144068,(TXMD3:1e-06,(FLSF47:1e-06,(TXWV2:1e-06,(CUVN10:1e-06,(TXGR3:1e-06,(FLCK18:0.00230062,(SCCU3:1e-06,LALC2:0.00101769)100:1.51939e-05)100:0.000794528)100:0.000234052)100:0.00100325)100:7.78257e-06)100:2.43114e-06)100:2.89251e-06)100:1.05042e-05)100:1e-06)100:1e-06,(CRL0030:1e-06,(HNDA09:1e-06,(FLWO6:1e-06,(FLCK216:1e-06,(FLSF54:1e-06,(CUCA4:1e-06,((CUSV6:1e-06,FLSA185:1e-06)100:0.00114296,(MXED8:1e-06,(MXGT4:1e-06,(BJVL19:1e-06,(BJSL25:1e-06,BJSB3:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00206651)100:4.86211e-06)100:1.05227e-06)100:0.00101571)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00374218)100:0.00184679)100:0.00259429)100:0.00412313)100:1e-06);"
419,8380000,8480000,24.0,36.0,"(DU:0.00654581,reference:0.0114814,(DO:0.0049074,((NI:1e-06,HE:1e-06)100:0.0152536,(CH:0.00500753,((BZBB1:1e-06,((CRL0030:1e-06,MXSA3017:1e-06)100:1e-06,(HNDA09:1e-06,MXGT4:1e-06)100:1e-06)100:1e-06)100:0.00159757,(TXWV2:1e-06,(FLBA140:1e-06,((FLAB109:1e-06,(CRL0001:1e-06,(CUVN10:1e-06,(FLSF33:0.0019027,SCCU3:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06,(LALC2:1e-06,(FLCK18:1e-06,(TXGR3:1e-06,(FLWO6:1e-06,((FLSA185:1e-06,CUSV6:1e-06)100:0.00159516,(CUCA4:1e-06,(EN:1e-06,(AR:1e-06,(FLCK216:1e-06,(FLMO62:1e-06,(FLSF47:1e-06,(MXED8:1e-06,(FLSF54:1e-06,(TXMD3:1e-06,(BJVL19:1e-06,(BJSL25:1e-06,BJSB3:1e-06)100:0.000435781)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0011411)100:0.00160068)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00159296)100:0.00256911)100:1e-06)100:0.00387061)100:0.00423125);"
